OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v;;
1;3383183;7548700;Kittilä;3356;19661219;1966;12;19;3385000;7545000;-9.1;-6.6;-10.1;3;21;3.37;632.1;429;;
1;3383183;7548700;Kittilä;3356;19661220;1966;12;20;3385000;7545000;-11.7;-8.4;-13.9;1;14;2.45;632.1;430;;
1;3383183;7548700;Kittilä;3356;19661221;1966;12;21;3385000;7545000;-13.2;-11.2;-14;1;15;2.16;632.1;431;;
1;3383183;7548700;Kittilä;3356;19661222;1966;12;22;3385000;7545000;-12.4;-11.5;-15.6;2;14;2.09;632.1;433;;
1;3383183;7548700;Kittilä;3356;19661223;1966;12;23;3385000;7545000;-10.4;-8.7;-11.4;0;12;2.89;632.1;433;;
1;3383183;7548700;Kittilä;3356;19661224;1966;12;24;3385000;7545000;-13.9;-10.1;-16;2;25;1.92;632.1;435;;
1;3383183;7548700;Kittilä;3356;19661225;1966;12;25;3385000;7545000;-14.3;-13.7;-18.9;0;6;1.96;632.1;435;;
1;3383183;7548700;Kittilä;3356;19661226;1966;12;26;3385000;7545000;-12.4;-8.4;-19.8;0;31;2.43;632.1;435;;
1;3383183;7548700;Kittilä;3356;19661227;1966;12;27;3385000;7545000;-10.5;-7.5;-17.2;0;13;2.95;632.1;435;;
1;3383183;7548700;Kittilä;3356;19661228;1966;12;28;3385000;7545000;-10;-7.7;-13.1;1;14;3.01;632.1;436;;
1;3383183;7548700;Kittilä;3356;19661229;1966;12;29;3385000;7545000;-9.6;-5.8;-14.1;1;4;2.97;632.1;437;;
1;3383183;7548700;Kittilä;3356;19661230;1966;12;30;3385000;7545000;-10.4;-6.1;-12.9;1;10;2.49;632.1;438;;
1;3383183;7548700;Kittilä;3356;19661231;1966;12;31;3385000;7545000;-13.1;-11.5;-14.3;3;9;2.07;632.1;441;;
1;3383183;7548700;Kittilä;3356;19670101;1967;1;1;3385000;7545000;-8.3;-7.1;-14;1;17;2.76;0;1;;
1;3383183;7548700;Kittilä;3356;19670102;1967;1;2;3385000;7545000;-7.2;-6.1;-8.1;5;14;3.7;0;6;;
1;3383183;7548700;Kittilä;3356;19670103;1967;1;3;3385000;7545000;-9.8;-6.8;-10.7;1;0;2.93;0;7;;
1;3383183;7548700;Kittilä;3356;19670104;1967;1;4;3385000;7545000;-17.3;-10.4;-20.1;1;2;1.7;0;8;;
1;3383183;7548700;Kittilä;3356;19670105;1967;1;5;3385000;7545000;-22.1;-18.1;-32.7;0;5;0.43;0;8;;
1;3383183;7548700;Kittilä;3356;19670106;1967;1;6;3385000;7545000;-12.1;-7.5;-22.2;0;0;1.75;0;8;;
1;3383183;7548700;Kittilä;3356;19670107;1967;1;7;3385000;7545000;-11.8;-7.7;-13.1;0;2;2.13;0;8;;
1;3383183;7548700;Kittilä;3356;19670108;1967;1;8;3385000;7545000;-14;-7.4;-16.3;0;3;1.28;0;8;;
1;3383183;7548700;Kittilä;3356;19670109;1967;1;9;3385000;7545000;-20.8;-13.8;-27.1;0;2;0.81;0;8;;
1;3383183;7548700;Kittilä;3356;19670110;1967;1;10;3385000;7545000;-25;-22.8;-33;3;0;0.52;0;11;;
1;3383183;7548700;Kittilä;3356;19670111;1967;1;11;3385000;7545000;-22.4;-19.4;-26.5;0;0;0.95;0;11;;
1;3383183;7548700;Kittilä;3356;19670112;1967;1;12;3385000;7545000;-28.2;-17.6;-32.1;0;0;0.44;0;11;;
1;3383183;7548700;Kittilä;3356;19670113;1967;1;13;3385000;7545000;-25.9;-23.6;-30.9;1;5;0.52;0;12;;
1;3383183;7548700;Kittilä;3356;19670114;1967;1;14;3385000;7545000;-22.8;-19;-30.2;0;0;0.62;0;12;;
1;3383183;7548700;Kittilä;3356;19670115;1967;1;15;3385000;7545000;-14.5;-10.9;-22;4;9;0.99;0;16;;
1;3383183;7548700;Kittilä;3356;19670116;1967;1;16;3385000;7545000;-2.9;1.6;-11.5;0;8;4.69;0;16;;
1;3383183;7548700;Kittilä;3356;19670117;1967;1;17;3385000;7545000;-5;1.8;-8.4;2;0;3.58;0;18;;
1;3383183;7548700;Kittilä;3356;19670118;1967;1;18;3385000;7545000;-8.1;-5;-10.4;7;0;3.41;0;25;;
1;3383183;7548700;Kittilä;3356;19670119;1967;1;19;3385000;7545000;-11.3;-4.1;-16.2;0;54;2.64;0;25;;
1;3383183;7548700;Kittilä;3356;19670120;1967;1;20;3385000;7545000;-17.9;-14.3;-20.2;0;164;1.05;0;25;;
1;3383183;7548700;Kittilä;3356;19670121;1967;1;21;3385000;7545000;-21.7;-18.2;-27.5;0;114;0.47;0;25;;
1;3383183;7548700;Kittilä;3356;19670122;1967;1;22;3385000;7545000;-17.8;-15.1;-30.2;0;108;0.56;0;25;;
1;3383183;7548700;Kittilä;3356;19670123;1967;1;23;3385000;7545000;-12.1;-5.9;-15.9;0;209;0.78;0;25;;
1;3383183;7548700;Kittilä;3356;19670124;1967;1;24;3385000;7545000;-13.3;-10;-14.5;0;107;1.24;0;25;;
1;3383183;7548700;Kittilä;3356;19670125;1967;1;25;3385000;7545000;-18.4;-11.1;-22.8;0;378;0.77;0;25;;
1;3383183;7548700;Kittilä;3356;19670126;1967;1;26;3385000;7545000;-21;-14.3;-26.1;0;265;0.77;0;25;;
1;3383183;7548700;Kittilä;3356;19670127;1967;1;27;3385000;7545000;-22.1;-18.6;-28.5;0;415;0.24;0;25;;
1;3383183;7548700;Kittilä;3356;19670128;1967;1;28;3385000;7545000;-23.5;-21.9;-28.1;0;394;0.32;0;25;;
1;3383183;7548700;Kittilä;3356;19670129;1967;1;29;3385000;7545000;-21.9;-20.9;-28.5;0;474;0.28;0;25;;
1;3383183;7548700;Kittilä;3356;19670130;1967;1;30;3385000;7545000;-18.4;-13.8;-22.6;0;394;0.36;0;25;;
1;3383183;7548700;Kittilä;3356;19670131;1967;1;31;3385000;7545000;-19.5;-14.5;-22.4;0;609;0.5;0;25;;
1;3383183;7548700;Kittilä;3356;19670201;1967;2;1;3385000;7545000;-20.2;-19.8;-23.3;0;578;0.92;0;25;;
1;3383183;7548700;Kittilä;3356;19670202;1967;2;2;3385000;7545000;-17.8;-15.4;-23.9;1;491;1.36;0;26;;
1;3383183;7548700;Kittilä;3356;19670203;1967;2;3;3385000;7545000;-16.2;-14.5;-19.3;1;493;1.54;0;27;;
1;3383183;7548700;Kittilä;3356;19670204;1967;2;4;3385000;7545000;-16.3;-15.2;-18.3;0;593;1.4;0;27;;
1;3383183;7548700;Kittilä;3356;19670205;1967;2;5;3385000;7545000;-15.5;-14.6;-18.4;2;870;1.42;0;29;;
1;3383183;7548700;Kittilä;3356;19670206;1967;2;6;3385000;7545000;-15.4;-12.5;-17.9;0;327;2.15;0;29;;
1;3383183;7548700;Kittilä;3356;19670207;1967;2;7;3385000;7545000;-14.1;-11.9;-20.4;0;839;1.4;0;29;;
1;3383183;7548700;Kittilä;3356;19670208;1967;2;8;3385000;7545000;-9;-5.7;-15;0;926;3.07;0;29;;
1;3383183;7548700;Kittilä;3356;19670209;1967;2;9;3385000;7545000;-14;-8;-16.8;0;1217;1.69;0;29;;
1;3383183;7548700;Kittilä;3356;19670210;1967;2;10;3385000;7545000;-14.7;-11.3;-26.4;0;928;1.53;0;29;;
1;3383183;7548700;Kittilä;3356;19670211;1967;2;11;3385000;7545000;-9.5;-6.4;-14.7;0;1088;1.85;0;29;;
1;3383183;7548700;Kittilä;3356;19670212;1967;2;12;3385000;7545000;-3.5;-0.9;-8.5;0;760;4.24;0;29;;
1;3383183;7548700;Kittilä;3356;19670213;1967;2;13;3385000;7545000;-4;-0.7;-5;0;1579;3.93;0;29;;
1;3383183;7548700;Kittilä;3356;19670214;1967;2;14;3385000;7545000;-5.3;-4.8;-13.7;0;881;2.6;0;29;;
1;3383183;7548700;Kittilä;3356;19670215;1967;2;15;3385000;7545000;-0.2;3.2;-5.1;0;1847;5.55;0;29;;
1;3383183;7548700;Kittilä;3356;19670216;1967;2;16;3385000;7545000;-4.9;2.1;-9.9;0;2459;3.15;0;29;;
1;3383183;7548700;Kittilä;3356;19670217;1967;2;17;3385000;7545000;-10.1;-7.5;-12.9;0;1238;2.68;0;29;;
1;3383183;7548700;Kittilä;3356;19670218;1967;2;18;3385000;7545000;-11;-8.6;-13.5;0;939;2.53;0;29;;
1;3383183;7548700;Kittilä;3356;19670219;1967;2;19;3385000;7545000;-10.3;-9.9;-12.4;0;981;2.4;0;29;;
1;3383183;7548700;Kittilä;3356;19670220;1967;2;20;3385000;7545000;-5.7;-3.5;-10.3;4;1164;3.98;0;33;;
1;3383183;7548700;Kittilä;3356;19670221;1967;2;21;3385000;7545000;-5;-2.4;-5.7;2;1331;4.41;0;35;;
1;3383183;7548700;Kittilä;3356;19670222;1967;2;22;3385000;7545000;-6.5;-2.1;-9.5;2;1608;3.99;0;37;;
1;3383183;7548700;Kittilä;3356;19670223;1967;2;23;3385000;7545000;-9.2;-6.1;-10.2;1;1428;2.89;0;38;;
1;3383183;7548700;Kittilä;3356;19670224;1967;2;24;3385000;7545000;-11.1;-9.6;-12.9;0;1559;2.16;0;38;;
1;3383183;7548700;Kittilä;3356;19670225;1967;2;25;3385000;7545000;-11;-8;-14.8;0;1632;1.75;0;38;;
1;3383183;7548700;Kittilä;3356;19670226;1967;2;26;3385000;7545000;-9.2;-8.3;-14.9;0;1337;2.24;0;38;;
1;3383183;7548700;Kittilä;3356;19670227;1967;2;27;3385000;7545000;-3.8;-2.6;-8.5;0;1459;4.46;0;38;;
1;3383183;7548700;Kittilä;3356;19670228;1967;2;28;3385000;7545000;-2.7;-2.6;-4.5;1;1672;4.85;0;39;;
1;3383183;7548700;Kittilä;3356;19670301;1967;3;1;3385000;7545000;-5.1;-2.5;-6.6;8;1805;3.87;0;47;;
1;3383183;7548700;Kittilä;3356;19670302;1967;3;2;3385000;7545000;-5.5;-4;-6.5;2;1371;3.94;0;49;;
1;3383183;7548700;Kittilä;3356;19670303;1967;3;3;3385000;7545000;-4.6;-2;-7.2;1;2329;4.01;0;50;;
1;3383183;7548700;Kittilä;3356;19670304;1967;3;4;3385000;7545000;-8.7;-5.3;-11.3;0;3379;2.67;0;50;;
1;3383183;7548700;Kittilä;3356;19670305;1967;3;5;3385000;7545000;-4.5;-0.7;-13.3;0;1609;4.61;0;50;;
1;3383183;7548700;Kittilä;3356;19670306;1967;3;6;3385000;7545000;-0.6;1.4;-2.4;1;4024;5.33;0;51;;
1;3383183;7548700;Kittilä;3356;19670307;1967;3;7;3385000;7545000;-1.9;-0.1;-4.1;0;2280;5.3;0;51;;
1;3383183;7548700;Kittilä;3356;19670308;1967;3;8;3385000;7545000;-2.8;0.4;-7;0;1934;4.11;0;51;;
1;3383183;7548700;Kittilä;3356;19670309;1967;3;9;3385000;7545000;0.7;2.5;-1.3;1;1955;5.78;0;52;;
1;3383183;7548700;Kittilä;3356;19670310;1967;3;10;3385000;7545000;-2.1;2.1;-5.4;5;5968;4.02;0;57;;
1;3383183;7548700;Kittilä;3356;19670311;1967;3;11;3385000;7545000;-0.7;0.9;-3.9;0;2002;5.91;0;57;;
1;3383183;7548700;Kittilä;3356;19670312;1967;3;12;3385000;7545000;-3.2;-0.8;-5.6;1;3263;5.11;0;58;;
1;3383183;7548700;Kittilä;3356;19670313;1967;3;13;3385000;7545000;-2.8;0.3;-4.2;2;3085;4.74;0;60;;
1;3383183;7548700;Kittilä;3356;19670314;1967;3;14;3385000;7545000;-4.2;-0.9;-6;1;2581;4.21;0;61;;
1;3383183;7548700;Kittilä;3356;19670315;1967;3;15;3385000;7545000;-8.9;-3.5;-15.1;5;2865;3.12;0;66;;
1;3383183;7548700;Kittilä;3356;19670316;1967;3;16;3385000;7545000;-5.2;-2.9;-8;0;6152;3.16;0;66;;
1;3383183;7548700;Kittilä;3356;19670317;1967;3;17;3385000;7545000;-6.8;-1.5;-13.9;0;6922;2.69;0;66;;
1;3383183;7548700;Kittilä;3356;19670318;1967;3;18;3385000;7545000;-12.7;-6;-22.1;0;4292;2.07;0;66;;
1;3383183;7548700;Kittilä;3356;19670319;1967;3;19;3385000;7545000;-4.4;-1.8;-8.3;0;3056;4.03;0;66;;
1;3383183;7548700;Kittilä;3356;19670320;1967;3;20;3385000;7545000;-1.6;-1;-3;1;1718;5.16;0;67;;
1;3383183;7548700;Kittilä;3356;19670321;1967;3;21;3385000;7545000;-2.6;-1;-4.8;0;2879;4.48;0;67;;
1;3383183;7548700;Kittilä;3356;19670322;1967;3;22;3385000;7545000;-4.1;-0.2;-9.1;0;9157;3.16;0;67;;
1;3383183;7548700;Kittilä;3356;19670323;1967;3;23;3385000;7545000;-9;-3.4;-14.2;0;8587;1.89;0;67;;
1;3383183;7548700;Kittilä;3356;19670324;1967;3;24;3385000;7545000;-11.6;-6.6;-18.4;1;5170;2.16;0;68;;
1;3383183;7548700;Kittilä;3356;19670325;1967;3;25;3385000;7545000;-8.4;0.6;-16.4;0;7338;2.39;0;68;;
1;3383183;7548700;Kittilä;3356;19670326;1967;3;26;3385000;7545000;-10.9;-5.2;-22.1;4;3339;2.57;0;72;;
1;3383183;7548700;Kittilä;3356;19670327;1967;3;27;3385000;7545000;-3.4;0.4;-6.3;5;2919;4.61;0;77;;
1;3383183;7548700;Kittilä;3356;19670328;1967;3;28;3385000;7545000;-0.7;1.5;-1.9;0;7513;5.47;0;77;;
1;3383183;7548700;Kittilä;3356;19670329;1967;3;29;3385000;7545000;0;1.1;-3;1;3471;5.66;0;78;;
1;3383183;7548700;Kittilä;3356;19670330;1967;3;30;3385000;7545000;-0.4;0.2;-1.3;1;3778;5.62;0;79;;
1;3383183;7548700;Kittilä;3356;19670331;1967;3;31;3385000;7545000;-1.9;0;-4.9;0;5163;4.66;0;79;;
1;3383183;7548700;Kittilä;3356;19670401;1967;4;1;3385000;7545000;-4.5;-1.2;-7.7;0;4751;3.92;0;79;;
1;3383183;7548700;Kittilä;3356;19670402;1967;4;2;3385000;7545000;-5.1;0.7;-14.2;0;6969;3.38;0;79;;
1;3383183;7548700;Kittilä;3356;19670403;1967;4;3;3385000;7545000;-3.1;-0.5;-8;0;8102;3.43;0;79;;
1;3383183;7548700;Kittilä;3356;19670404;1967;4;4;3385000;7545000;-1.8;1.6;-5.3;1;5667;3.78;0;80;;
1;3383183;7548700;Kittilä;3356;19670405;1967;4;5;3385000;7545000;-1.7;0.5;-4.5;0;4201;4.92;0;80;;
1;3383183;7548700;Kittilä;3356;19670406;1967;4;6;3385000;7545000;-1.6;1.4;-4.4;0;6105;4.2;0;80;;
1;3383183;7548700;Kittilä;3356;19670407;1967;4;7;3385000;7545000;-2;1.4;-7.8;0;1367;4.52;0;80;;
1;3383183;7548700;Kittilä;3356;19670408;1967;4;8;3385000;7545000;1;4.9;-3.3;0;13087;4.64;0;80;;
1;3383183;7548700;Kittilä;3356;19670409;1967;4;9;3385000;7545000;1.1;6.2;-3.8;0;9744;4.95;0;80;;
1;3383183;7548700;Kittilä;3356;19670410;1967;4;10;3385000;7545000;1.6;5.8;-3.4;0;15528;4.7;0;80;;
1;3383183;7548700;Kittilä;3356;19670411;1967;4;11;3385000;7545000;-0.7;4;-5.8;0;17506;3.81;0;80;;
1;3383183;7548700;Kittilä;3356;19670412;1967;4;12;3385000;7545000;1.8;6.6;-5.5;0;13630;4.28;0;80;;
1;3383183;7548700;Kittilä;3356;19670413;1967;4;13;3385000;7545000;2.9;6;-1.4;0;8769;5.24;0;80;;
1;3383183;7548700;Kittilä;3356;19670414;1967;4;14;3385000;7545000;4.4;7.7;1.5;1;5090;6.56;0;81;;
1;3383183;7548700;Kittilä;3356;19670415;1967;4;15;3385000;7545000;2.3;6.7;0.1;2;7765;5.96;0;83;;
1;3383183;7548700;Kittilä;3356;19670416;1967;4;16;3385000;7545000;-0.9;4.1;-3.8;1;11298;3.95;0;84;;
1;3383183;7548700;Kittilä;3356;19670417;1967;4;17;3385000;7545000;-5.2;-1.8;-9.4;0;5992;3.42;0;84;;
1;3383183;7548700;Kittilä;3356;19670418;1967;4;18;3385000;7545000;-7.9;-5.3;-11.7;0;11239;2.42;0;84;;
1;3383183;7548700;Kittilä;3356;19670419;1967;4;19;3385000;7545000;-6.8;-2.9;-10.7;0;8883;2.69;0;84;;
1;3383183;7548700;Kittilä;3356;19670420;1967;4;20;3385000;7545000;-8.9;-4.5;-16.6;0;16739;1.86;0;84;;
1;3383183;7548700;Kittilä;3356;19670421;1967;4;21;3385000;7545000;-5.5;-3;-9.5;1;9740;3.01;0;85;;
1;3383183;7548700;Kittilä;3356;19670422;1967;4;22;3385000;7545000;-2.9;-1.2;-6.5;5;3133;4.62;0;90;;
1;3383183;7548700;Kittilä;3356;19670423;1967;4;23;3385000;7545000;-2.3;-0.8;-3.8;5;2113;5.01;0;95;;
1;3383183;7548700;Kittilä;3356;19670424;1967;4;24;3385000;7545000;-2.1;2.1;-5.4;0;15552;3.71;0;95;;
1;3383183;7548700;Kittilä;3356;19670425;1967;4;25;3385000;7545000;-0.9;4.6;-12.7;0;18590;3.8;0;95;;
1;3383183;7548700;Kittilä;3356;19670426;1967;4;26;3385000;7545000;3.2;8.4;-1.5;1;14591;4.76;0;96;;
1;3383183;7548700;Kittilä;3356;19670427;1967;4;27;3385000;7545000;5.4;8.3;2.4;0;11690;6.51;0.4;96;;
1;3383183;7548700;Kittilä;3356;19670428;1967;4;28;3385000;7545000;1.8;7;-0.8;1;3443;5.87;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670429;1967;4;29;3385000;7545000;-1.1;1.9;-3.1;0;7583;4.59;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670430;1967;4;30;3385000;7545000;-5.2;-2.3;-8.1;0;10413;2.79;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670501;1967;5;1;3385000;7545000;-5.2;-1.4;-12.4;0;19180;2.73;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670502;1967;5;2;3385000;7545000;-2.7;2.3;-10;0;20051;3.38;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670503;1967;5;3;3385000;7545000;-1.6;1.4;-6.5;0;16058;3.56;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670504;1967;5;4;3385000;7545000;-0.6;3.1;-5.2;0;18448;4.35;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670505;1967;5;5;3385000;7545000;-0.1;2.9;-3.9;0;11033;4.87;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670506;1967;5;6;3385000;7545000;1.7;5.2;-3.1;0;20762;4.41;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670507;1967;5;7;3385000;7545000;2.9;6.3;-2.2;0;21577;4.99;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670508;1967;5;8;3385000;7545000;2.2;6.6;-2.6;0;23916;4.11;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670509;1967;5;9;3385000;7545000;2.7;8.6;-4.1;0;24203;5.39;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670510;1967;5;10;3385000;7545000;2.8;7.2;-3.3;0;24395;4.3;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670511;1967;5;11;3385000;7545000;2.3;5.3;-3;0;11118;5.53;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670512;1967;5;12;3385000;7545000;1.8;4.1;0.3;0;9922;5.58;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670513;1967;5;13;3385000;7545000;2;3.7;-0.4;0;19545;4.83;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670514;1967;5;14;3385000;7545000;2.5;4.4;-0.2;0;12143;5.64;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670515;1967;5;15;3385000;7545000;2.6;4.5;0.2;0;13941;5.51;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670516;1967;5;16;3385000;7545000;3.3;6.2;0.8;0;10327;6.54;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670517;1967;5;17;3385000;7545000;3.4;6.7;0.1;0;13746;5.89;0.4;97;;
1;3383183;7548700;Kittilä;3356;19670518;1967;5;18;3385000;7545000;2.8;5.6;1.2;8;6261;6.8;0.4;105;;
1;3383183;7548700;Kittilä;3356;19670519;1967;5;19;3385000;7545000;1.9;5.2;0.4;4;9506;6.97;0.4;109;;
1;3383183;7548700;Kittilä;3356;19670520;1967;5;20;3385000;7545000;3.9;7.7;-0.4;0;14706;5.79;0.4;109;;
1;3383183;7548700;Kittilä;3356;19670521;1967;5;21;3385000;7545000;4.8;8.9;-0.5;1;19753;6.38;0.4;110;;
1;3383183;7548700;Kittilä;3356;19670522;1967;5;22;3385000;7545000;0.7;5;-1.8;9;9508;6.4;0.4;119;;
1;3383183;7548700;Kittilä;3356;19670523;1967;5;23;3385000;7545000;1.5;4;-2.5;0;12469;5.61;0.4;119;;
1;3383183;7548700;Kittilä;3356;19670524;1967;5;24;3385000;7545000;1.6;3.7;-2.1;0;11479;5.15;0.4;119;;
1;3383183;7548700;Kittilä;3356;19670525;1967;5;25;3385000;7545000;2.8;5.6;-0.1;0;28450;5.55;0.4;119;;
1;3383183;7548700;Kittilä;3356;19670526;1967;5;26;3385000;7545000;3.8;8.3;-0.8;0;21639;5.82;0.4;119;;
1;3383183;7548700;Kittilä;3356;19670527;1967;5;27;3385000;7545000;7.9;14.4;-0.4;0;26479;6.52;3.3;119;;
1;3383183;7548700;Kittilä;3356;19670528;1967;5;28;3385000;7545000;12.4;18.3;2.2;0;22311;7.33;10.7;119;;
1;3383183;7548700;Kittilä;3356;19670529;1967;5;29;3385000;7545000;13.1;19.2;3.9;0;25751;8.63;18.8;119;;
1;3383183;7548700;Kittilä;3356;19670530;1967;5;30;3385000;7545000;11.7;18.6;6.5;0;25139;9.72;25.5;119;;
1;3383183;7548700;Kittilä;3356;19670531;1967;5;31;3385000;7545000;8.5;12;4;0;25386;7.66;29;119;;
1;3383183;7548700;Kittilä;3356;19670601;1967;6;1;3385000;7545000;11.6;17;2.8;0;28856;7.83;35.6;119;;
1;3383183;7548700;Kittilä;3356;19670602;1967;6;2;3385000;7545000;15.6;22.4;3.5;0;26010;9.23;46.2;119;;
1;3383183;7548700;Kittilä;3356;19670603;1967;6;3;3385000;7545000;14.1;19.9;7.9;0;21422;8.73;55.3;119;;
1;3383183;7548700;Kittilä;3356;19670604;1967;6;4;3385000;7545000;9.3;13.8;6.7;0;14079;8.67;59.6;119;;
1;3383183;7548700;Kittilä;3356;19670605;1967;6;5;3385000;7545000;2.5;8.1;0.7;0;19683;4.73;59.6;119;;
1;3383183;7548700;Kittilä;3356;19670606;1967;6;6;3385000;7545000;4.2;8.5;-1.2;0;24634;5.27;59.6;119;;
1;3383183;7548700;Kittilä;3356;19670607;1967;6;7;3385000;7545000;3.9;7.7;1;0;12953;5.37;59.6;119;;
1;3383183;7548700;Kittilä;3356;19670608;1967;6;8;3385000;7545000;5.3;10.3;0.1;0;18974;6.38;59.9;119;;
1;3383183;7548700;Kittilä;3356;19670609;1967;6;9;3385000;7545000;5.3;7.8;2.1;0;16413;4.9;60.2;119;;
1;3383183;7548700;Kittilä;3356;19670610;1967;6;10;3385000;7545000;4.8;8.3;-0.3;1;18504;5.43;60.2;120;;
1;3383183;7548700;Kittilä;3356;19670611;1967;6;11;3385000;7545000;5.9;9.2;1.9;0;17577;5.46;61.1;120;;
1;3383183;7548700;Kittilä;3356;19670612;1967;6;12;3385000;7545000;8.9;14;1.3;0;18273;7.29;65;120;;
1;3383183;7548700;Kittilä;3356;19670613;1967;6;13;3385000;7545000;14;18.7;5.8;0;20640;9.04;74;120;;
1;3383183;7548700;Kittilä;3356;19670614;1967;6;14;3385000;7545000;12.3;17.8;7.6;0;19016;8.87;81.3;120;;
1;3383183;7548700;Kittilä;3356;19670615;1967;6;15;3385000;7545000;9.2;12.8;3.7;0;20248;6.16;85.5;120;;
1;3383183;7548700;Kittilä;3356;19670616;1967;6;16;3385000;7545000;11.8;18.8;5.1;0;19066;8.4;92.3;120;;
1;3383183;7548700;Kittilä;3356;19670617;1967;6;17;3385000;7545000;11;13.8;9;0;17982;7.7;98.3;120;;
1;3383183;7548700;Kittilä;3356;19670618;1967;6;18;3385000;7545000;8.6;12.7;3.8;0;15805;7.2;101.9;120;;
1;3383183;7548700;Kittilä;3356;19670619;1967;6;19;3385000;7545000;11.8;16.2;7.4;0;19228;8.49;108.7;120;;
1;3383183;7548700;Kittilä;3356;19670620;1967;6;20;3385000;7545000;15.9;21.6;5.8;0;27767;10.67;119.6;120;;
1;3383183;7548700;Kittilä;3356;19670621;1967;6;21;3385000;7545000;17.3;21.9;12.6;0;26250;11.67;131.9;120;;
1;3383183;7548700;Kittilä;3356;19670622;1967;6;22;3385000;7545000;12.8;17.7;10.1;10;12546;12.25;139.7;130;;
1;3383183;7548700;Kittilä;3356;19670623;1967;6;23;3385000;7545000;8.5;12.6;6;34;11117;9.41;143.2;164;;
1;3383183;7548700;Kittilä;3356;19670624;1967;6;24;3385000;7545000;6.3;8.8;4.1;3;10064;7.66;144.5;167;;
1;3383183;7548700;Kittilä;3356;19670625;1967;6;25;3385000;7545000;7.7;10.3;3.6;0;18585;6.39;147.2;167;;
1;3383183;7548700;Kittilä;3356;19670626;1967;6;26;3385000;7545000;8.7;12.6;2.7;0;22428;5.49;150.9;167;;
1;3383183;7548700;Kittilä;3356;19670627;1967;6;27;3385000;7545000;9.1;13.7;2.3;0;20063;6.04;155;167;;
1;3383183;7548700;Kittilä;3356;19670628;1967;6;28;3385000;7545000;10.2;15;1.1;0;21376;6.68;160.2;167;;
1;3383183;7548700;Kittilä;3356;19670629;1967;6;29;3385000;7545000;12.1;17.4;9.2;9;12855;9.62;167.3;176;;
1;3383183;7548700;Kittilä;3356;19670630;1967;6;30;3385000;7545000;9.7;11.3;7.7;5;6854;11.82;172;181;;
1;3383183;7548700;Kittilä;3356;19670701;1967;7;1;3385000;7545000;8.7;14.1;4.6;35;14145;10.17;175.7;216;;
1;3383183;7548700;Kittilä;3356;19670702;1967;7;2;3385000;7545000;8.4;12.5;3.8;0;15181;9.22;179.1;216;;
1;3383183;7548700;Kittilä;3356;19670703;1967;7;3;3385000;7545000;12.7;17.1;6.3;0;14714;9.48;186.8;216;;
1;3383183;7548700;Kittilä;3356;19670704;1967;7;4;3385000;7545000;15.8;18.6;11.3;2;18683;11.44;197.6;218;;
1;3383183;7548700;Kittilä;3356;19670705;1967;7;5;3385000;7545000;13.1;18.1;11.8;0;13788;12.32;205.7;218;;
1;3383183;7548700;Kittilä;3356;19670706;1967;7;6;3385000;7545000;12;14.5;7.2;0;13562;11.08;212.7;218;;
1;3383183;7548700;Kittilä;3356;19670707;1967;7;7;3385000;7545000;14.6;18.5;11;0;20833;10.9;222.3;218;;
1;3383183;7548700;Kittilä;3356;19670708;1967;7;8;3385000;7545000;16.6;21.2;10.6;0;21496;11.52;233.9;218;;
1;3383183;7548700;Kittilä;3356;19670709;1967;7;9;3385000;7545000;15.7;18.8;12.1;0;14380;13.46;244.6;218;;
1;3383183;7548700;Kittilä;3356;19670710;1967;7;10;3385000;7545000;15.6;22;9.8;4;22552;12.85;255.2;222;;
1;3383183;7548700;Kittilä;3356;19670711;1967;7;11;3385000;7545000;12.1;16.3;11;47;12956;13.68;262.3;269;;
1;3383183;7548700;Kittilä;3356;19670712;1967;7;12;3385000;7545000;8;11.6;7.5;6;7681;10.46;265.3;275;;
1;3383183;7548700;Kittilä;3356;19670713;1967;7;13;3385000;7545000;7.9;9.9;5.7;0;11598;8.94;268.2;275;;
1;3383183;7548700;Kittilä;3356;19670714;1967;7;14;3385000;7545000;9.6;13.4;6.1;0;17674;7.97;272.8;275;;
